country,state,city,station,latitude,longitude
India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",19.192056,72.9585188
India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",19.192056,72.9585188
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",19.222279,72.957979
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",19.235581,73.159121
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",19.4458210,72.7988231
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",19.4458210,72.7988231
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",19.4458210,72.7988231
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",19.4458210,72.7988231
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",24.8207389,93.9423085
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",24.8207389,93.9423085
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",23.7176342,92.7192841
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",25.6635413,94.0989878
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",25.6635413,94.0989878
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",25.6635413,94.0989878
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",25.6635413,94.0989878
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",20.832874,85.104082
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",21.51161,86.89088
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",21.51161,86.89088
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",22.1166054,85.3945546
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",22.1166054,85.3945546
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",22.1166054,85.3945546
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",22.1166054,85.3945546
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",21.941841,86.728318
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",21.941841,86.728318
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",21.941841,86.728318
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",20.240790,85.836784
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",20.34652,85.81630
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",22.06156703,85.47409613
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",22.06156703,85.47409613
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",22.06156703,85.47409613
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",21.8004996,83.8396977
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",21.8004996,83.8396977
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",20.94185,86.11510
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",20.94185,86.11510
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",20.48891     ,85.84768     
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",21.847279,85.416905
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",22.265816,86.174829
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",22.265816,86.174829
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",22.24500000,84.88111111
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",21.606865,85.510538
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",21.869985,85.167016
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",11.9309,79.8027
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",11.9309,79.8027
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",11.9309,79.8027
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",31.620000,74.876512
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",30.233011,74.907758
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",30.233011,74.907758
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",30.233011,74.907758
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",31.321907,75.578914
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",30.736056 ,76.209694
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",30.9028,75.8086
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",30.9028,75.8086
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",30.649961,76.331442
India,Punjab,Patiala,"Model Town, Patiala - PPCB",30.349388,76.366642
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",26.470859,74.646594
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",26.470859,74.646594
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",27.554793,76.611536
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",23.555190,74.440010
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",23.555190,74.440010
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",25.106006,76.469948
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",25.106006,76.469948
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",25.747299,71.393989
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",27.215415,77.50873
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",25.339605,74.618883
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",28.194909,76.862296
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",28.194909,76.862296
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",28.018792,73.292658
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",25.435774,75.644272
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",24.892047,74.623527
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",28.296139,74.961696
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",26.895552,76.334753
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",26.699557,77.898881
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",26.699557,77.898881
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",26.699557,77.898881
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",23.837789,73.714926
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",29.610750,74.283608
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",29.610750,74.283608
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",26.902909,75.836858
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",26.843698,75.766894
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",26.843698,75.766894
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",26.843698,75.766894
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",26.9164092,75.7994901
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",26.786682,75.827928
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",26.786682,75.827928
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",26.960669,75.771817
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",26.960669,75.771817
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",26.960669,75.771817
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",26.960669,75.771817
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",26.9502929,75.730943
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",26.9502929,75.730943
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",26.912329,70.909168
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",26.912329,70.909168
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",26.912329,70.909168
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",26.912329,70.909168
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",25.344694,72.626208
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",25.344694,72.626208
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",28.108988,75.386577
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",26.268249,73.0193853
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",26.295810,73.082283
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",26.295810,73.082283
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",26.215415,73.070156
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",26.215415,73.070156
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",26.358805,73.047444
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",26.253384,72.976571
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",26.506177,77.025989
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",25.196024,75.855668
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",25.196024,75.855668
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",25.14389,75.821256
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",25.14389,75.821256
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",25.771061, 73.340227
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",25.771061, 73.340227
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",25.771061, 73.340227
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",25.771061, 73.340227
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",25.771061, 73.340227
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",25.036360,73.883502
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",25.036360,73.883502
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",26.031443,76.359327
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",26.031443,76.359327
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",27.608912,75.153302
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",27.608912,75.153302
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",27.608912,75.153302
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",27.608912,75.153302
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",27.608912,75.153302
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",26.159933,75.780517
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",24.5886166,73.6321397
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",24.5886166,73.6321397
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",27.338530,88.614099
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",27.338530,88.614099
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",12.8777316,80.0834807
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112 
India,TamilNadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",13.218341,80.32027
India,TamilNadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",13.218341,80.32027
India,TamilNadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",13.218341,80.32027
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",13.1278,80.2642
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",13.164544,80.26285
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",13.164544,80.26285
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",13.164544,80.26285
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",13.164544,80.26285
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",12.9533,80.2357
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",13.1036,80.2909
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",11.0328,77.0349
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",11.6829898,79.7532099
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",11.6829898,79.7532099
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",12.864618,79.659968
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",11.4068288,76.7138973
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",10.681158,78.741746
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",9.36399,78.831977
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",9.36399,78.831977
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",11.679111,78.125052
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",11.0973603,77.3228673
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",12.909494,79.131861
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",12.909494,79.131861
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",17.540891,78.358528
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",17.460103,78.334361
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",17.460103,78.334361
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",17.460103,78.334361
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",17.470431,78.566959
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",17.470431,78.566959
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",17.518400,78.278777
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",17.518400,78.278777
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",17.585705,78.126199
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",17.585705,78.126199
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",17.585705,78.126199
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17.429398,78.569354
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17.429398,78.569354
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",17.37206,78.50864
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",17.37206,78.50864
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",17.37206,78.50864
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",17.37206,78.50864
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",17.37206,78.50864
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",17.528544,78.286195
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",17.528544,78.286195
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",17.4559458,78.4332152
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",17.417094,78.457437
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",17.417094,78.457437
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",17.349694,78.451437
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",23.8175497,91.2726974
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",27.23711,78.01936
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",27.23711,78.01936
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",27.23711,78.01936
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",27.106972,78.000111
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",27.106972,78.000111
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",27.19865833,78.00598056
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",27.19412,77.96237
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",27.19412,77.96237
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",27.169338,78.03582
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",27.169338,78.03582
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",27.19862,77.92066
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",27.19862,77.92066
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",28.964949,77.278761
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",28.964949,77.278761
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",28.359581,79.414455
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",28.359581,79.414455
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",28.38910936,79.42963708
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",28.38910936,79.42963708
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",27.168897,78.376960
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",27.168897,78.376960
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",27.168897,78.376960
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",27.168897,78.376960
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",28.646233,77.358075
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",28.646233,77.358075
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",28.646233,77.358075
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",28.757294,77.278792
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",28.685382,77.453839
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",28.685382,77.453839
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",28.6603346,77.3572563
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",26.730136,83.433859
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",26.730136,83.433859
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482000
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",28.725645,77.749675
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",28.725645,77.749675
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",26.428282,80.327067
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",28.2348927,77.8683002
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",26.766433,80.927299
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",26.766433,80.927299
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",26.766433,80.927299
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",26.868120,81.005119
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",26.868120,81.005119
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",26.906111,80.948222
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",26.906111,80.948222
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",28.999264,77.7590354
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",28.999264,77.7590354
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",28.9535882,77.7622941
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",29.063510,77.709723
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",29.063510,77.709723
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",28.83526,78.74460
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",28.83526,78.74460
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",28.840739,78.697531
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",28.840739,78.697531
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",28.88528,78.73880
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",28.856664,78.772638
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",28.849399,78.742362
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",28.849399,78.742362
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",28.802625,78.753728
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",29.4723508,77.7194031
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",28.5447608,77.3231257
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",28.5447608,77.3231257
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",28.5447608,77.3231257
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",28.6245479,77.3577104
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",28.5898,77.3101
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",28.5898,77.3101
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",28.569230,77.393848
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",25.425602,81.917152
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",25.425602,81.917152
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",25.425602,81.917152
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",25.494,81.863
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",25.494,81.863
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",25.3505986,82.9083074
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",25.3505986,82.9083074
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",25.301778,82.996789
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",25.262326,82.995408
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",25.32393,82.99687
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",27.5714090,77.6557570
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",27.5714090,77.6557570
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",30.269444,78.044167
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",29.2124114,78.9611753
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",29.2124114,78.9611753
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",29.2124114,78.9611753
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",30.075911,78.2859547
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",23.685297,86.945968
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",23.5404352,87.2892225
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",22.06047,88.109737
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",22.06047,88.109737
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",22.06047,88.109737
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",22.629801,88.352017
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",22.5687319,88.2797276
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",22.5687319,88.2797276
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",22.5687319,88.2797276
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",22.58157048,88.41002457
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",22.556640,88.342674
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",22.49929,88.36917
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",22.627847,88.380669
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",22.5448082,88.3403691
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.675886,77.593027
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.204880,79.097889
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.204880,79.097889
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14.465052,78.824187
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16.9872867,81.7363176
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16.9872867,81.7363176
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",13.67,79.35
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",13.67,79.35
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",13.67,79.35
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16.509717,80.612222
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",27.103358,93.679645
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",27.103358,93.679645
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",26.071318,91.87488
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.10887,91.589544
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.10887,91.589544
